Item No.,Description,Unit,Rate,
8980,Uni Axial Woven polyster geogrid of minimum tensile strength 60KN/m in the Longitudinal direction and 20 KN/m in the Trans verse direction,sqm,161.00,
8981,Uni Axial Woven polyster geogrid of minimum tensile strength 80 KN/m in the Longitudinal direction and 30 KN/m in the Trans verse direction.,sqm,205.00,
8982,Uni Axial Woven polyster geogrid of minimum tensile strength 100KN/m in the Longitudinal direction and 30KN/m in the Trans verse direction.,sqm,237.00,
8983,Uni Axial Woven polyster geogrid of minimum tensile strength 120KN/m in the Longitudinal direction and 30KN/m in the Trans verse direction.,sqm,254.00,
8984,Uni Axial Woven polyster geogrid of minimum tensile strength 150KN/m in the Longitudinal direction and 30 KN/m in the Trans verse direction.,sqm,319.00,
8985,Uni Axial Woven polyster geogrid of minimum tensile strength 200KN/m in the Longitudinal direction and 30 KN/m in the Trans verse direction.,sqm,375.00,
8986,Uni Axial Woven polyster geogrid of minimum tensile strength 250KN/m in the Longitudinal direction and 30KN/m in the Trans verse direction.,sqm,458.00,
8987,Uni Axial Woven polyster geogrid of minimum tensile strength 300KN/m in the Longitudinal direction and 30KN/m in the Trans verse direction.,sqm,529.00,
8988,Bi Axial Woven polyster geogrid of minimum tensile strength 20KN/m in both Longitudinal and Transverse direction.,sqm,114.00,
8989,Bi Axial Woven polyster geogrid of minimume tensile strength 40KN/m in both Longitudinal and Transverse direction.,sqm,173.00,
8990,Bi Axial Woven polyster geogrid of minimum tensile strength 60KN/m in both Longitudinal and Transverse direction.,sqm,223.00,
9977,Carriage,L.S.,2.12,
9988,Carriage and sundries,L.S.,2.12,
9999,Sundries,L.S.,2.12,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
0002,gkWij ;qDr 0-25 ls 0-40 ?ku eh- ds daØhV feJd dk HkkM+k,fnu,800-00,
0009,iEi] ikbZfiax dk;Z vkSj milk/kuksa vkfn ds fdjk;k izHkkj lfgr daØhV dk ifEiax HkkM+k,?ku eh-,210-00,
0011,4000 yhVj@?k.Vk dh {kerk okys iEi lSV dk HkkM+k,fnu,700-00,
0012,dafi= ¼lqbZ izdkj 40 fe-eh-½,fnu,350-00,
0014,"ÝaV ,s.M~ yksMj {kerk 1-00 ?ku eh-",fnu,6000-00,
0028,"20 Vu dh {kerk okyh Øsu dk HkkM+k ,aoe ifjpkyu ykxr",fnu,7000-00,
0030,250 fdyksokV dk tfu=,fnu,3000-00,
0031,ckW;yj@ghVj ds mi;ksx ls LVhe D;wfjax,?ku eh-,500-00,
0032,"LVªsflax e""khu ¼iai lfgr tSd½",fnu,11500-00,
0034,"dkVus okyh lkW e""khu",fnu,1350-00,
0035,"LVSªMa~l fcNkus ds fy, LVSªMa~l jksyj",fnu,3500-00,
0036,csM ekLVj ¼iqfyax LVSªMa~l ½,fnu,3000-00,
0037,py Øsu,fnu,4500-00,
0044,40 Vu dh {kerk okys Øsu dh ykxr,fnu,8000-00,
0067,80 Vu dh {kerk okys Øsu dh ykxr,fnu,15000-00,
0070,100 fdyksokV@ 125 fdyksokV dk tfu=,?kaVk,300-00,
0072,"50 ,e Vh dh {kerk okys Øsu dh ykxr",fnu,8500-00,
0086,"dEizlj] xu] jcj ikbZi vkSj vU; ,lsljht & la;= e”khujh dk HkkMk",,,
,bZ/ku lfgrA,fnu,4000-00,
0089,lS.M cykfLVxa midj.k dk HkkMkA,fnu,400-00,
0090,dEizlj] dk HkkMk,fnu,500-00,
0091,ekStwnk izcfyr dk;Z esa oSfYMXk HkkMk vkWQ “kh;j dhA,izR;sd,5-00,
0092,350 fd-xzk-@?k.Vs dh nj ls batsDV dj ldus dh {kerk okys ;a= o,,,
,e”khujh dk HkkM+k,fnu,200-00,
0100,c/kkuh,fnu,714-00,
0101,fHk”rh,fnu,714-00,
0102,yksgkj igyh Js.kh dk,fnu,784-00,
0103,yksgkj nwljh Js.kh dk,fnu,714-00,
0111,c<+bZ igyh Js.kh dk,fnu,784-00,
0112,c<+bZ nwljh Js.kh dk,fnu,714-00,
0113,pkSdhnkj,fnu,645-00,
0114,csynkj,fnu,645-00,
0115,dqyh,fnu,645-00,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
0116,fQVj ¼xzsM&I½,fnu,784-00,
0117,lgk;d fQVj ;k nwljh Js.kh dk fQVj,fnu,714-00,
0119,“kh”kxj,fnu,714-00,
0122,"jkt ¼isfjl&iyLrj ds dke ds fy,½ ¼igyh Js.kh dk½",fnu,784-00,
0123,"jkt igyh Js.kh dk ¼bZV ds dke ds fy,½",fnu,784-00,
0124,"jkt nwljh Js.kh dk ¼bZV ds dke ds fy,½",fnu,714-00,
0125,"jkt ¼iRFkj ds lkns dke ds fy,½ nwljh Js.kh dk",fnu,714-00,
0126,"jkt ¼ltkoVh iRFkj ds dke ds fy,½ igyh Js.kh dk",fnu,784-00,
0127,"lM+d jksyj] daØhV&feJd] Vªd] vkfn ds fy, pkyd",fnu,784-00,
0128,esV,fnu,714-00,
0129,lhoj eSu,fnu,645-00,
0130,feL=h,fnu,784-00,
0131,jaxlkt,fnu,714-00,
0132,"[kksnus okyk ¼pÍku dkVus ds fy,½",fnu,645-00,
0133,"rksM+us okyk ¼pÍku dkVus ds fy,½",fnu,645-00,
0134,"Nsn djus okyk ¼pÍku dkVus ds fy,½",fnu,645-00,
0135,"Nsuh&xnsyk ¼pÍku dkVus ds fy,½",fnu,714-00,
0138,"Qqgkfj;k ¼fcVqesau rkjdksy vkfn ds fy,½",fnu,714-00,
0139,"dq”ky csynkj ¼Q”kZ&f?klkbZ vkfn ds fy,½@f?klkbZ okyk",fnu,714-00,
0141,iqrkbZ okyk,fnu,714-00,
0154,ukst+y eSu @ xu eSu,fnu,784-00,
0155,jkt ¼vkSlr½,fnu,749-00,
0156,c<+bZ ¼vkSlr½,fnu,749-00,
0157,izpkyd ¼fo”ks’k e”khu@LFkw.kk½,fnu,784-00,
0159,dq”ky VkWpZ vkizsVj,fnu,784-00,
0160,rduh”k;u,fnu,853-00,
0161,lgk;d ¼rduh”k;u½,fnu,645-00,
0164,Lqkj{kk xkMZ ¼canwd jfgr½,izR;sd tkc,784-00,
0165,Lqkj{kk xkMZ ¼canwd lfgr½,izR;sd tkc,85300,
0166,",DlVªwMsM [kks[kyh feêh@VsjkdksVk osafVysVsM jsu LØhu Vkbyksa ds lkFk lHkh Åapkb;ksa ds vxzHkkx dks Bhd djus ds fy, laLFkkiuk 'kqYd",oxZ eh0,645-00,
0167,i‚fy'kj çFke Js.kh,fnu,784-00,
0168,i‚fy'kj f}rh; Js.kh,fnu,714-00,
0238,6 fe0eh0 eksVk gSohM~;wVh QkbZcj lhesaV cksMZ,oxZ eh-,470-00,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
0239,8 fe0eh0 eksVk gSohM~;wVh QkbZcj lhesaV cksMZ,oxZ eh-,300-00,
0240,9 fe0eh0 eksVk gSohM~;wVh QkbZcj lhesaV cksMZ,oxZ eh-,625-00,
0241,12-5 fe0eh0 eksVk ftIle IykLVj cksMZ,oxZ eh-,170-00,
0242,6 fe-eh- eksVk eYVhijit lhesaUV ck¡UMSM ikVhZdy cksMZ Hkk-ek- % 14276 ds vuq:i,oxZ eh-,195-00,
0244,"dkj[kkus }kjk fufeZr gYds oTku okys lafefJr xSj ,LcsLVksl Qkbcj izcfyr okfrr lhesaV lSaMfop nhokj Nr ds iSuy ¼50 feeh- eksVkbZ½ Hkk-ek ds 14862% 2000 ds vuq:Ik iSuy ds nksuksa rjQ dk ckgjh :Ik xSj ,LcsLVksl Qkbcj lhesaV cksMZ ¼U;wure 4 feeh-eksVk½ okyk gksxk",oxZ eh-,634-00,
0245,"dkj[kkus }kjk fufeZr gYds out okys lafefJr xSj ,LcsLVksl Qkbcj izcfyr okfrr lhesaV lSaMfop nhokj Nr ds iSuy ¼75 feeh- eksVkbZ½ Hkk-ek ds 14862% 2000 ds vuq:Ik iSuy ds nksuksa rjQ dk ckgjh :Ik xSj ,LcsLVksl Qkbcj lhesaV cksMZ ¼U;wure 5 feeh gksxk-eksVk½ okyk gksxkA",oxZ eh-,789-00,
0246,2 feeh- dh eksVkbZ okyk fle iSM,izR;sd,10-00,
0247,5 feeh- dh eksVkbZ okyk fle iSM,izR;sd,15-00,
0248,10 feeh- dh eksVkbZ okyk fle iSM,izR;sd,25-00,
0249,"vkÃ ,l 14276 ds vuq:i 10 feeh eksVk lhesaV ckaMsM ikÆVdy cksMZ",oxZehVj,475-00,
0367,iksVZysaM lhesaV,Vu,5000-00,
0637,"pednkj ;k dkys ,uSey;qDr tkfjr uje bLikr ds isap 40 feeh",lkS ux,60-00,
0764,"dSfY”k;e flfydsV VkbZy tksM ds fy, dSfY”k;e flfydsV csl dEikm.M",fd-xzk-,26-00,
0982,eksVh jsr ¼{kS= 3½,?ku eh-,1500-00,
0983,eghu jsr ¼{ks= 4½,?ku eh-,900-00,
0993,",Q-okbZ- & 1860 xzsM ok;j LVªkaM",fDoaVy,5700-00,
1012,Hkk-ek% 277&199 ds vuq:Ik iwoZ tLRkh mPp rU;rk okyh LVhy,fdyksxzke,90-00,
1021,dBksj df’kZr bLikr dh 75x25 fe-e dh rkj tkyh 7-75 fd0 xzk0,,,
,izfr oxZ ehVj U;wure Hkkj okyh,oxZ eh-,430-00,
1023,"tLrh bLikr ds 8 feeh O;kl ds ts ;k ,y vkd‘fr dh gqdsa",nl ux,120-00,
1027,"¼lh/ks dkcys izR;sd vo;o ds fy, U;wure 04½",izR;sd,25-00,
1159,iRFkj dh Nkul,?ku eh-,1100-00,
1190,nwljh Js.kh dh lkxkSu dh ydM+h ds r[rs,nl ?ku MSlh-eh,- 791-00,
1208,fcVqeu ok”kj,lkS ux,30-00,
1209,tLrh yksgs ds lkns eksVs ok”kj,lkS ux,35-00,
1217,tLrh yksgs dh rkj tkyh 100x100 fe-eh-,fdyksxzke,75-00,
1218,f”k;j LVM,izR;sd,50-00,
1223,LVhy dk osYM es”k,fDoaVy,150-00,
1235,Mhty,yhVj,80-87,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
1246,flyhdksu csLM TokbZaV lhysaV,fd0xzk0,160-00,
1247,"jcM vk/kkfjr ,MgSflo",fd0xzk0,223-00,
1248,biksDlh vk/kkfjr flfyax dEikmaM,fd0xzk0,535-00,
1249,",Øsfyd vk/kkfjr flfyax dEikmaM",fd0xzk0,500-00,
1250,ukWu owou izcyu Vsi,ehVj,0-14,
1251,",e&60 xzsM dk lhesaV dk elkyk ¼fldqMu jfgr½",fdyksxzke,28-00,
1252,"bZvksVh, bZVh,th 004 ¼;wjksih;u VsfDudy ,i:oy½ ds vuq:Ik flesaV ;qDr ikWfyej csl v/ksflo",fdyksxzke,34-00,
1253,"10 feeh ds O;kl vkSj ,y=200 feeh- ds lkFk bZvksVh,bZVh,hbZVh,th 014 ¼;wjksfi;u VsDudy ,i:oy½ ds vuq:i IykfLVd fiu ds lkFk ikWyhizksikbyhu eSdsfudy tkLVuj",izR;sd,30.00,
1254,ekWbLpj D;ksj ikWfy;wjhFksu Qkse,750 feyh-,600.00,
1255,Xykl Qkbcj tky ds lkFk c} 25 feeh-X25 feeh ds vkdkj dh ihohlh dkuZj chM ¼100 feeh-X100 feeh-½,ehVj,90.00,
1256,"bZvksVh, bZVh,th 004 ¼;wjksih;u VsfDudy ,i#oy½ ds vuq:Ik flesaV ;qDr ikWfyej csl dksV",fdyksxzke,40.00,
1257,"Ekkl izfr ;wfuV ,fj;k ds {kkj izfrjks/kd lfgr Qkbcj Xykl tkyh \ 145 xzk-@eh 2] tkyh dk vkdkj % 3-9X4-0 feeh-+10%",oxZ eh-,75.00,
1316,gkMZoqM Iyx 50 feehX50 feeh-,izR;sd,50.00,
2201,bZaVsa dh <qykbZ,1000 ux,437.15,
2203,eksVh ckyw ¼jsr½ dh <qykbZ,?ku ehVj,163.93,
2204,ydM+h dh <qykbZ,?ku ehVj,187.35,
2205,LVhy dh <qykbZ,Vu,145.72,
2209,lhesaV dh <qykbZ,Vu,145.72,
2261,jsr dh <qykbZ ¼1 Hkkx cnjiqj jsr% 2 Hkkx tewuk jsr½,?ku ehVj,163.93,
2358,ck¡l ds eSV dh ukyhnkj pknjsa vkSj lgk;d midj.kksa dh <qykbZ,Vu,17700-00,
2491,"iwoZ ysfeusfVM nksuks rjQ ls Bksl Qkse ;w ih oh lh izksQkbZy ¼45x20feeh½ ,D;wifyLV @ ,D;wlSy @ flUVSDl ;k led{k",ehVj,134-00,
2492,"iwoZ ysfeusfVM nksuks rjQ ls Bksl Qkse ;w ih oh lh “khV 20feeh eksVk ,D;wifyLV @ ,D;wlSy @ flUVSDl ;k led{k",oxZ eh-,2153-00,
2493,"ih oh lh ,st chfMxa",ehVj,32-00,
2494,Qsyus okyk QkWLVuj fon IykfLVd Lyho,izR;sd,6-00,
2635,"tLrh yksgk isap 10 xst] 25 fe0eh0 yEckbZ okyk ¼lhesaV QkbZcj cksMZ dks lh lSD”ku ls tksMus ds fy,½",izR;sd,3-15,
2636,"tLrh yksgk isap 10 xst] 45 fe0eh0 yEckbZ okyk ¼lhesaV QkbZcj cksMZ dks lh lSD”ku ls tksMus ds fy,½",izR;sd,3-10,
2637,Okk’i jks/kd ¼osij csfj;j½,oxZ eh-,180-00,
5744,"Ãih,l Cy‚d",fdyksxzke,150.00,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
5764,"309x1190 feeh vkdkj vkSj 1190 feeh yackÃ ds xzs jax dh 24 feeh eksVh ,DlVªwMsM VsjkdksVk Vkbysa",oxZ eh-,2475.00,
5765,"309x1190 feeh vkdkj vkSj 1190 feeh yackÃ ds xzs jax dh 24 feeh eksVh ,DlVªwMsM VsjkdksVk Vkbysa",oxZ eh-,2260.00,
5766,esykekbu oqM lhyj,yhVj,190.00,
5767,esykekbu l‚yYosaV@fFkuj,yhVj,120.00,
5768,150 feeh pkSM+k lSaÇMx diM+k,ehVj,60.00,
5769,fefJr tkyh ds lSaMisij,ua,22.00,
5770,esykekbu oqM fQyj iqêh,fdyksxzke,120.00,
5771,èkksrh ¼mi;ksx fd;k gqvk uje lwrh diM+k½,ua,25.00,
5772,xzht+,fdyksxzke,180.00,
5773,'kVÇjx rsy,yhVj,90.00,
5774,thih&2 lhesaVh; ;kSfxd,fdyksxzke,20.00,
5775,"76x25x25x1-6 feeh vkdkj ds xSYoukbTM ,e,l ,y&vk—fr Lrj lek;kstd",çR;sd,15.00,
5776,12x50 feeh yack MS'k QkLVuj,çR;sd,35.00,
5777,"25x37x25x1-6 feeh vkdkj dk xSYoukbTM,e,l t+sM DySV] nksuksa 25 feeh ¶ySUt ij çhdV Nsn ds lkFk",çR;sd,12.00,
5778,"15 feeh Vsxqyj @ cV ,TM] fcuk fNæ ds lknk @ fMtkbuj gYds otu okys dSfY'k;e flfydsV 595x595 feeh vkdkj ds ,aVh&ekbØksfc;y ck;ks&lsQ dksVsM Q‚Yl lhÇyx Vkbysa",oxZ eh-,830.00,
5779,xzkb±ÇMx cQj,fnu,250.00,
7009,12-5 feeh eksVh uqfdys fdukjsnkj ftIle cksMZ,oxZ eh-,140-00,
7025,lSYQ Vsfixa iSu gSM fuDdy dksfVM uje bLikr isap 13x3-2 feeh,1000 ux,480-00,
7026,QkbZcj TokabV Vsi 50 feeh pkSMk ¼90 eh-½ jksy,izR;sd jksy,150-00,
7216,"Lo&fMªÇyx @ Lo&VSÇix LØw ,e&6] 25 feeh yack",çR;sd,3.00,
7217,",l,l ,adj QkLVuj ¼vkjlhlh @ b±V½ & ,e &8x75 feeh@ ,e &10x100 feeh",çR;sd,70.00,
7218,",e,l i‚fyej lhysaV xksan",yhVj,1200.00,
7219,"baVjehfM,V ij ,l,l Mcy fDyi",çR;sd,7.00,
7220,"Åij vkSj uhps ,l,l Çlxy fDyi",çR;sd,4.00,
7221,5-5x25 feeh yacslsYQ&fMªÇyx@lsYQ&VSÇix LØw,çR;sd,3.00,
7222,",l,l ,adj QkLVuj ¼vkjlhlh @ b±V½ & ,e &8x100 feeh",çR;sd,70.00,
7224,daØhV gkMZuj,fdyksxzke,20.00,
7225,"fjyhl ,tsaV",yhVj,200.00,
7226,"lhyj ¼lhy ds fy, ç;ksx gsrq½",fdyksxzke,260.00,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
8021,14 fe-eh- ckal dh ydM+h dh ¶yksfjax ftldh de ls de lkbZt 1800×130 fe-eh- gksA,oxZ eh-,3470-00,
8022,18 fe-eh- eksVs ckal dh ydM+h dk DokVj jkmaM ftldh lkbZt,,,
,1900×18 fe-eh- gksA,ehVj,115-00,
8023,14 fe-eh- eksVs ckal dh ydM+h dk fjM~;qlj ftldk lkbZt 1900×44 fe-eh- gksA,ehVj,255-00,
8024,14 fe-eh- eksVs ckal dh ydM+h dh LdZVhax ftldk lkbZt 1900×85 fe-eh- gksA,ehVj,300-00,
8025,10 fe-eh- eksVs ckal dh ydM+h dh okWy DysfMax ftldk lkbZt 1900×135 fe-eh- gksA,oxZ eh-,3400-00,
8026,14 fe-eh- eksVs ckal dh ydM+h dk Vh&eksYM ftldk lkbZt 1900×44 fe-eh- gksA,ehVj,250-00,
8027,14 fe-eh- eksVs ckal dh ydM+h dk FkzhlksYM ftldk lkbZt 1900×44 fe-eh- gksA,ehVj,255-00,
8028,30 fe-eh- eksVs ckal dh ydM+h dk “kVj,10 ?ku Mslh eh-,1700-00,
8029,10 fe-eh- eksVs ckal dh ydM+h dh isufyax “kVj esaA,10 ?ku Mslh eh-,1680-00,
8030,65 fe-eh- eksVs ckal dh ydM+h ¼lqifj;j Js.kh½ ds njokt+s dk Qzse,10 ?ku Mslh eh-,1675-00,
8031,",yqfefy;u “khV xzsM 5052 4] fe0 eh0 eksVh Qkj oky isuy@ Msd isuy@MCY;w vkj ch isuy@fddj isuy@ Mksj Dyksftx isuy",oxZ eh-,8500-00,
8032,",yqfefy;u “khV xzsM 5052 4] fe0 eh0 eksVh Qkj buVZuy dkuZj@ dkWye dkuZjl",oxZ eh-,11500-00,
8033,",yqfefy;u “khV xzsM 5052 4] fe0 eh0 eksVh Qkj e/; lkSYMj@vfUre lkSYMj",oxZ eh-,32000-00,
8034,",DlVuZy dkuZj 2050 fe0eh0",izR;sd,1400-00,
8035,",DlVuZy dkuZj 825 fe0eh0",izR;sd,590-00,
8036,lkSYMj VkbZ 370 fe0 eh0,izR;sd,290-00,
8037,",MtLVscy izkIk &2-00x2-00 eh0",izR;sd,1200-00,
8038,fiu&50,izR;sd,15-00,
8039,fiu&127,izR;sd,55-00,
8040,ost,izR;sd,14-00,
8041,OkkyVkbZ &150¼355½fe0,izR;sd,45-00,
8042,ikyhFkhu Lyho 90x150 feeh,izR;sd,3-00,
8043,ikyhFkhu jksy&150 feeh yEck,izR;sd,6-00,
8044,ofVZdy lkSYMj&1100 feeh,izR;sd,370-00,
8045,OkkyvVSPM CkzsfdV 600x1000 feeh,izR;sd,990-00,
8046,vykbaxeSV ikbZi 3-00 eh0,izR;sd,1000-00,
8047,vykbaxeSV CkzsfdV,izR;sd,480-00,
8048,VkbZ jkM QkWj CkzsfdV 500 feeh,izR;sd,120-00,
8049,",adj fox uV O;kl 100 feeh",izR;sd,65-00,
8050,MsfcV fiu 250 feeh,izR;sd,60-00,
8051,ihohlh ikbZi O;kl 20 feeh&150 feeh yEck,izR;sd,5-00,
8052,ihohlh dksu,izR;sd,5-00,
8053,ckSYV + uV&16x80 feeh,izR;sd,30-00,
,,,01-04-2021,
,,,dks ;k mlls Bhd igys,
8054,QYkSV ok”kj O;kl 16] 3 feeh eksVk,izR;sd,5-00,
8055,ckSYV + uV&16x30 feeh,izR;sd,18-00,
8056,Mksj Lis”kj 45x45x5&1135 feeh yEck,izR;sd,365-00,
8057,Mksj Lis”kj 45x45x5&985 feeh yEck,izR;sd,320-00,
8144,Hkk-ek 15476%2004 ds vuq:Ik 3-5 ls 4 feeh- eksVkbZ ds ckal ds eSV okyh ukyhnkj pknjsa,oxZ eh-,2648-00,
8145,Hkk-ek 15476%2004 ds vuq:Ik 3-5 ls 4 feeh- dh eksVkbZ ds ckal ds eSV fjt dSi,ehVj,2570-00,
8146,Hkk-ek 13958%1994 ds vuq:Ik 3-feeh- eksVkbZ ds ckal dk eSV cksMZ,oxZ eh-,1508-00,
8147,Hkk-ek 13958%1994 ds vuq:Ik 4 feeh- dh eksVkbZ ds ckal dk eSV cksMZ,oxZ eh-,1738-00,
8148,Hkk-ek 13958%1994 ds vuq:Ik 6 feeh- dh eksVkbZ ds ckal dk eSV cksMZ,oxZ eh-,2098-00,
8149,Hkk-ek 13958%1994 ds vuq:Ik 9 feeh- dh eksVkbZ ds ckal dk eSV cksMZ,oxZ eh-,2688-00,
8150,Hkk-ek 13958%1994 ds vuq:Ik 12feeh- dh eksVkbZ ds ckal dk eSV cksMZ,oxZ eh-,3115-00,
8210,taxjks/kh bLikr ds isp 50 feeh yEcs isap,lkS ux,300-00,
8211,taxjks/kh bLikr ds isp 40 feeh yEcs isap,lkS ux,250-00,
8212,taxjks/kh bLikr ds isp 30 feeh yEcs isap,lkS ux,230-00,
8214,taxjks/kh bLikr ds isp 20 feeh yEcs isap,lkS ux,150-00,
8215,taxjks/kh bLikr ds lVs dCts 125x64x1-90 feeh] Hkk-ek- 12817 vafdr,nl ux,310-00,
8216,taxjks/kh bLikr ds lVs dCts 100x58x1-90 feeh] Hkk-ek- 12817 vafdr,nl ux,280-00,
8217,taxjks/kh bLikr ds lVs dCts 75x47x1-80 feeh] Hkk-ek- 12817 vafdr,nl ux,180-00,
8218,taxjks/kh bLikr ds lVs dCts 50x37x1-50 feeh] Hkk-ek- 12817 vafdr,nl ux,150-00,
8226,dUlhYM ftad dksfVM dCts 19&20 feeh eksVk fon ekamfVXk IysV gSfVp esd ¼dksM 1078660½,nl ux,460-00,
8514,"40 feeh yEcs ,l ,l isp IykfLVd jkoy Iyx lfgr",izR;sd,42-00,
8515,"xsyokukbTM uje bLikr ds 8 feeh ckgjh O;kl okys ,e &6 MS”k QkWLVuj 50 feeh yEcs",izR;sd,42-00,
8516,"tsM ,e ch 60@led{k",fdyksxzke,110-00,
8517,"tsM ,e ch @fFkuj",yhVj,220-00,
8518,tkbdksizkbe@led{k,yhVj,230-00,
8519,tkbdksfly@led{k,yhVj,1800-00,
8520,bykLVksckj@ledz{k,fdxzk,300-00,
8552,"16 feeh eksVs fefujy QkbZcj fcosYM Vsxqyj ,st flfYkx VkbZy 595x595 feeh",oxZ eh-,835-00,
8553,"16 feeh eksVs fefujy QkbZcj fcosYM Vsxqyj ,st flfYkx VkbZy 595x595 feeh fon ck;ksCykWd] ekud vuqlkj ¼ DykWl 100½",oxZ eh-,925-00,
8554,"20 feeh eksVs fefujy QkbZcj fcosYM Vsxqyj ,st flfYkx VkbZy 595x595 feeh",oxZ eh-,1045-00,
8555,15X32X0-33 feeh- ¼3000 fe-eh- yEck½ tLrhdj.k yksg eq[; ^Vh^ flafyax lsDlu,izR;sd,190-00,
8556,15X32X0-33 feeh-¼1200 fe-eh- yEck½ tLrhdj.k yksg e/;orhZ dzkl,,,
,Vh lSDlu,izR;sd,78-00,
8557,th vkbZ dzklVh 15X32 feeh- 600 feeh yEck 0-33 feeh eksVk,izR;sd,35-00,
,,,01-04-2021 dks ;k mlls Bhd igys,
5745,",ipZj 5-45 feeh ¼0-90 feehO;kl ds rkj ds lkFk½ dk thvkÃ oksou es'k",fdyksxzke,60.00,
5746,"Ãih,l Cy‚d tksM+us ds fy, ,lvkj xksan",fdyksxzke,180.00,
5747,"dkj[k+kuk fuÆer Çlxy ,DlVªwMsM MCY;wihlh ¼oqM i‚yhej lafeJ.k½ etcwr njokts @ f[kM+fd;k¡] DysjsLVksjh f[kM+fd;k¡ vkSj vU; ÝsEl @ pkS[kV] Ýse lkbt 45x70 feeh",ehVj,375.00,
5748,"dkj[k+kuk fuÆer Çlxy ,DlVªwMsM MCY;wihlh ¼oqM i‚yhej lafeJ.k½ etcwr njokts @ f[kM+fd;k¡] DysjsLVksjh f[kM+fd;k¡ vkSj vU; ÝsEl @ pkS[kV] Ýse lkbt 45x85 feeh",ehVj,525.00,
5749,"dkj[k+kuk fuÆer Çlxy ,DlVªwMsM MCY;wihlh ¼oqM i‚yhej lafeJ.k½ etcwr njokts @f[kM+fd;k¡] DysjsLVksjh f[kM+fd;k¡ vkSj vU; ÝsEl @ pkS[kV] Ýse lkbt 50x100 feeh",ehVj,540.00,
