Item No.,Description,Unit,Rate,
11-37,"Hkk- ek- 15622 ds vuq:i 300x300 feeh ¼eksVkbZ fuekZrk }kjk fufnZ’V dh tk,xh½ dh izFke xq.krk dh vuqeksfnr esd dh phuh feV~Vh dh dkafpr Q”kZ Vkbyksa dh O;oLFkk djuk vkSj fcNkuk tks lQsn] vkbojh] /kwlj rFkk /kwe yky Hkwjs tSls jaxks esa gksa] lhesaV elkyk 1%4 ¼1 lhesaV % 4 eksVh jsr½ dk 20 feeh eksVk vk/kkj Mky dj yxkbZ gqbZ] lQsn lhesaV ,oa lqesfyr jatd vkfn Mky dj tksaM+ks dh Vhi dkjh lfgr] lEiw.kZ",oxZ eh-,935-60,
11-37d,"Hkk- ek- 15622 ds vuq:Ik ¼eksVkbZ fofuekZrk }kjk fofufnZ’V dh tk,½ izFke xq.krk dh vuqeksfnr esd dh phuh feV~Vh dh dkafpr Q”kZ Vkbyksa dh O;oLFkk djuk vkSj yxkuk tks csxq.Mh] ckVy xzhu rFkk dkys jax ds vykok lHkh jaxks o vkHkk esa gksa RkFkk izHkkjh bathfu;j }kjk vuqeksfnr fdlh Hkh uki dh gksa] lhesaV elkyk 1%3 ¼1 lhesaV %3 eksVh jsr½ ds 12 feeh eksVs vk/kkj ds Åij fdukjksa] iSfM+;ksa ds [kM+ iV~Vksa ,oa MSMks esa vkSj 3-3 fdxzk@oxZ eh ds fglkc ds /kwlj lhesaV ds irys xkjs ls tksM+h gqbZ] lqesfyr jatd ds lkFk feykbZ xbZ lQsn lhesaV dh Vhi lfgr] lEiw.kZ",oxZ eh0,938-50,
11-38,"Hkk- ek- 15622 ds vuq:i 300x300 feeh ¼eksVkbZ fuekZrk }kjk fufnZ’V dh tk,xh½ dh izFke xq.krk dh vuqeksfnr esd dh phuh feV~Vh dh dkafpr Q”kZ Vkbyksa dh O;oLFkk djuk vkSj fcNkuk tks lQsn] vkbojh] /kwlj rFkk /kwe yky Hkwjs jax ds vykok lHkh jaxks o vkHkk esa gksa] lhesaV elkyk 1%4 ¼1 lhesaV % 4 eksVh jsr½ dk 20 feeh eksVk vk/kkj Mky dj yxkbZ gqbZ] lQsn lhesaV ,oa lqesfyr jatd vkfn Mky dj tksM+h dh Vhi dkjh lfgr] lEiw.kZ",oxZ eh-,1107-05,
11-39,"Hkk- ek- 15622 ds vuq:i] 300x300 feeh ¼eksVkbZ fuekZrk }kjk fufnZ’V dh tk,xh½ dh izFke xq.krk dh vuqeksfnr dkafpr phuh feV~Vh dh Q”kZ Vkbyksa dh O;oLFkk djuk vkSj fcNkuk] tks lQsn] vkbojh] /kwlj] /kwe yky Hkwjs jaxks esa gksa lhesaV elkyk 1%4 ¼1 lhesaV % 4 eksVh jsr½ dk 20 feeh eksVk vk/kkj Mky dj yxkbZ gqbZ] lQsn lhesaV vkSj lqesfyr jatd vkfn Mky dj tksMh+ ds xzkmVu lfgr] lEiw.kZ",oxZ eh-,1142-80,
11-40,"Hkh- ek- 15622 ds vuq:i 300×300 feeh ¼eksVkbZ fuekZrk }kjk fufnS’V dh tk,xh½ dh izFke xq.krk dh dkafpr phuh feV~Vh dh Q”kZ Vkbyksa dh O;oLFkk djuk vkSj fcNkuk] tks lQsn] vkbojh] /kwlj] /kwe yky Hkwjs jax ds vykok lHkh jaxks o vkHkk esa gksa] lhesaV elkyk 1%4 ¼1 lhesaV % 4 eksVh jsr½ dk 20 feeh eksVk vk/kkj Mky dj yxkbZ gqbZ] lQsn lhesaV vkSj lqesfyr jatd vkfn Mky dj tksM+h dh Vhidkjh dkafpr Q”kZ Vkbysa",oxZ eh-,1225-10,
11-41,"Hkk-ek- 15622 ds vuq:i fofHkUu ukiksa esa ¼eksVkbZ fofuekZrk }kjk fufnZ’V dh tk,xh½ 0-08 izfr”kr ls de ikuh vo”kks’k.k okyh lHkh jaxksa o vkHkk esa] ikfy”k dh gqbZ Q”kZ Vkbyksa dh O;oLFkk djuk vkSj fcNkuk] lhesaV elkyk 1%4 ¼1 lhesaV % 4 eksVh jsr½ dk 20 feeh eksVk vk/kkj Mky dj yxkbZ gqbZ] lQsn lhesaV ,oa lqesfyr jatd vkfn Mky dj tksM+ksa ds xzkmVu lfgr] lEiw.kZ",,,
,11-41-1 500x500 fe-eh- uki dh Vkby,oxZ eh-,1334-35,
,11-41-2 600x600 fe-eh- uki dh Vkby,oxZ eh-,1416-65,
,11-41-3 800x800 fe-eh- uki dh Vkby,oxZ eh-,1879-95,
,11-41-4 1000x1000 fe-eh- uki dh Vkby,oxZ eh-,2551-95,
11-41d,"0-08% ls de ty vo'kks""k.k ds lkFk fofHkUu vkdkjksa ¼fuekZrk }kjk fufnZ""V dh tkus okyh eksVkbZ½ esa Q'kZ esa fofVªQkbM Vkbysa miyC/k djkuk vkSj fcNkuk] lHkh jaxksa vkSj Nk;k esa] vuqeksfnr czkaM vkSj fuekZrk ds vkbZ,l % ƒ‡ˆ„„ ds vuq:i] „å feeh eksVh ij fcNkbZ xbZ lhesaV eksVkZj 1%4 ¼1 lhesaV% 4 eksVs jsr½ xzs lhesaV ?kksy @3-3 fdxzk@oxZehVj ds lkFk tqM+uk ftlesa lQsn lhesaV vkSj eSfpax fixesaV vkfn ds lkFk tksM+ksa dks xzkmV djuk 'kkfey gSA Vkbyksa dks dsoy thjks fpfiax Mk;eaM dVj ls dkVk tkuk pkfg, A VkbYl dks /khjs vkSj vklkuh ls j[kus ds",,,
,"fy, u‚p Vª‚osy] Iyk;j] ost] vko';d eksVkbZ dh fDyi] ysofyax",,,
,"flLVe vkSj jcj eSysV ds lkFk Vkbysa fcNkbZ tk,axh A",,,
11-41d-1,Mcy pktZ fofVªQkbM Vkby i‚fy'k fQfu'k dk vkdkj,,,
,11-41d-1-1 Vkby dk vkdkj 600x 600 feeh,oxZ eh-,1286-60,
,11-41d-1-2 Vkby dk vkdkj 800x 800 feeh,oxZ eh-,1372-80,
,11-41d-1-3 Vkby dk vkdkj 600x 1200 feeh,oxZ eh-,1407-05,
,11-41d-1-4 Vkby dk vkdkj 800x 1600 feeh,oxZ eh-,1681-35,
,11-41d-1-5 Vkby dk vkdkj 1000x 1000 feeh,oxZ eh-,1612-75,
11-41d-2,pedrk gqvk fofVªQkbM Q'kZ Vkbyi‚fy'k fQfu'k dk vkdkj,,,
,11-41d-2-1 Vkby dk vkdkj 600x 600 feeh,oxZ eh-,1359-20,
,11-41d-2-2 Vkby dk vkdkj 600x 1200 feeh,oxZ eh-,1612-75,
,11-41d-2-3 Vkby dk vkdkj 800x 800 feeh,oxZ eh-,1544-20,
,11-41d-2-4 Vkby dk vkdkj 800x 1200 feeh,oxZ eh-,1859-60,
,11-41d-2-5 Vkby dk vkdkj 1200x 1200 feeh,oxZ eh-,2298-45,
11-41d-3,"pedrk gqvk fofVªQkbM Vkby eSV/,aVhfLdM fQfu'k dk vkdkj",,,
,11-41d-1-1 Vkby dk vkdkj 600x 600 feeh,oxZ eh-,1311-05,
,11-41d-1-2 Vkby dk vkdkj 600x 1200 feeh,oxZ eh-,1612-75,
,11-41d-1-3 Vkby dk vkdkj 800x 800 feeh,oxZ eh-,1544-20,
,11-41d-1-4 Vkby dk vkdkj 800x 1200 feeh,oxZ eh-,1859-60,
,11-41d-1-5 Vkby dk vkdkj 1200x 1200 feeh,oxZ eh-,2572-75,
11-42,Q”kZ ij Vkbysa fcNkus esa 20 feeh eksVs lhesaV elkys 1%4 ¼1 lhesaV % 4 eksVh,,,
,"jsr½ dk iz;ksx u djus ij dkVk tk,",oxZ eh-,735-30,
11-43,"Hkk- ek- 15477 ds vuq:i lhesaV vk/kkfjr mPp iksyhej :aikarfjr rqjar & lSV gksus okys Vkby vklatd ¼ty vk/kkfjr½ dk iz;ksx djrs gq, dkafpr phuh feÍh dh Vkbysa fcNkuk bl esa vkSlr 3 feeh eksVkbZ esa dsjkfud@fofVªQkbZM Q”kZ VkbZysa",,,
,"yxkbZ tk,A",oxZ eh-,633-60,
11-44,Dzsth phuh feÎh dh Vkbyksa dk Q”kZ cukuk] ftldh uhps dh rg 12 feeh eksVh lhesaV elkysa 1%4 ¼1 lheasV % 4 eksVh jsr½ dh gks] tksM+ 5 feeh ls vf/kd u gksa] laf/k;ksa dh lk/kkj.k lheasV feykok vkSj flaFksfVd ikWfyLVj Qkbcj ds lkFk feykdj Hkjus lfgrA f=dks.kh; vkdkj esa] ftldk fof”k’V xq:Ro 1-34 ls 1-40 gks] vuqizLFk dkV 10 ls 40 ekbdzksu ds chp gks] vkSj yEckbZ 6 feeh rd gksA lhesaV elkysa esa Qkbcj dh feykoV izfr 50 fd-xzk- lhesaV eas125 xzke gks] lkFk gh elkysa eas izfr 50 fd-,,,
,"xzk- lhesaV eas ,d fd-xzk- tyjks/kd lkexzh feyh gks] laiw.kZ] izHkkjh bathfu;j ds funsZ”kkuqlkj",oxZ eh-,815-45,
11-45,"20 feeh eksVs ukeh; vkdkj ds iRFkj feykos vkSj csl dkslZ ds 150 feeh eksVs lc&xzsM] tks lagr fcNkok gks] ij 500×500×40 feeh eksVh VQZisoj ¼VQZisoj ,Dl Mh½ dh O;oLFkk vkSj fcNkukA 150 feeh eksVh ;equk jsrh ds lkFk Hkjko] fcNkus]vPNh rjg dqVkbZ la?kuu vkSj el‘.k ifjkRd‘fr vkfn lfgrA laiw.kZ] izHkkjh bathfu;j ds funsZ”kkuqlkj",oxZ eh-,1613-00,
11-46,"Hkk-ek- 15622 ds vuq:Ik fofHkUu ukiksa esa ¼eksVkbZ fofuekZrk }kjk fofufnZ’V dh tk,xh½ 0-08 izfr”kr ls de ikuh vo”kks’k.k okyh] O;oLFkk foMªhQkbM Vkbyksa dh O;oLFkk djuk vkSj fcNkuk] tks vuqeksfnr esd dh gksa] vkSj lHkh jaxksa vkSj vkHkk esa gksaA lheasV elkyk 1%3 ¼1 lheasV %3 eksVh jsr½ ds 12 feeh eksVs vk/kkj ds Åij fdukjksa] iSfM+;ksa ds [kM+s iV~Vs gksaA lQsn lheasV vkSj lqesfyr jatd vkfn ds tksM+ksa ds xzkmfVUx lfgr] laiw.kZA",,,
,11-46-1 500x500 feeh- uki dh Vkbysa,oxZ eh-,1384-20,
,11-46-2 600x600 feeh- uki dh Vkbysa,oxZ eh-,1466-50,
,11-46-3 800x800 feeh- uki dh Vkbysa,oxZ eh-,1932-75,
,11-46-4 1000x1000 feeh- uki dh Vkbysa,oxZ eh-,2604-75,
11-46d,izHkkjh bathfu;j }kjk vuqeksfnr 75 feeh pkSM+h rFkk 5 feeh eksVh Ldzhu fizfUVM dkafpr Vkbyksa dh O;oLFkk djuk vkSj mUgsa MSMks esa lhesaV elkyk 1%3 ¼1 lhesaV % 3 eksVh jsr½ ds 12 feeh eksVs vk/kkj ds Åij yxkuk vkSj 3-3 fdxzkA oxZ eh ds fglkc ds /kwlj lhesaV ds irys xksj ls tksM+h gqbZ] lqesfyd jtad ds lkFk feykbZ] xbZ lQsn lhesaV dh Vhi lfgr lEiw.kZ gks rFkk Vkbysa lHkh jaxksa fMt+kbu vkSj fizUV dh gksA,ehVj,169-40,
11-47,"Hkk-ek- 15622 ds vuq:Ik fofHkUu ukiksa esa ¼eksVkbZ fofuekZrk }kjk fofufnZ’V dh tk,xh½ 0-08 izfr”kr ls de ikuh vo”kks’k.k okyh] foMªhQkbM Vkbyksa dh O;oLFkk djuk vkSj fcNkuk] tks vuqeksfnr esd dh gksa] vkSj lHkh jaxksa vkSj vkHkk esa gksaA Hkk-ek- 15477 ds vuq:Ik lheasV vk/kkfjr mPp iksfyLVj :ikarfjr] rqjar lsV gksus okys Vkby vkaf”kd ¼ty vk/kkfjr½ vkSlru 6 fe-eh- eksVkbZ esa] ds lkFk fdukjks iSfM+;ksa ds [kM+s iV~Vs gksaA lQsn lheasV vkSj lqesfyr jatd vkfn ds tksM+ksa ds xzkmfVUx lfgrA ¼tksM+ks ds xzkm.Vu ds fy, vyx ls Hkqxrku fd;k tk,xk½",,,
,11-47-1 500x500 feeh- uki dh Vkbysa,oxZ eh-,1593-85,
,11-47-2 600x600 feeh- uki dh Vkbysa,oxZ eh-,1676-15,
,11-47-3 800x800 feeh- uki dh Vkbysa,oxZ eh-,2142-40,
,11-47-4 1000x1000 feeh- uki dh Vkbysa,oxZ eh-,2814-40,
11-48,"ok¡fNr vkHkk ds vkWjxsfud dksfVM fQyj ds 0-70 fd-xzk- ds biksDlh xzkmV dk iz;ksx djrs gq, 3 feeh- pkSM+h tksM+ksa okyh Q”khZ Vkbyksa ds tksM+ksa dk xzkm.Vu ¼izfr fd- xzk 0-10 fd-xzk- gkMZuj vkSj 0-20 fd-xzk jsftu½] izHkkjh bathfu;j ds funsZ”kkuqlkj Hkjko@ xzkmfVUx ,ao laiwfrZ lfgr] laiw.kZ%",,,
,11-48-1 500x500 feeh- uki dh Vkbysa,oxZ eh-,312-15,
,11-48-2 600x600 feeh- uki dh Vkbysa,oxZ eh-,258-65,
,11-48-3 800x800 feeh- uki dh Vkbysa,oxZ eh-,205-15,
,11-48-4 1000x1000 feeh- uki dh Vkbysa,oxZ eh-,146-60,
11-49,"Hkk-ek- 15622 ds vuq:Ik fofHkUu ukiksa esa ¼eksVkbZ fofuekZrk }kjk fofufnZ’V dh tk,xh½ 0-08 izfr”kr ls de ikuh vo”kks’k.k okyh] foMªhQkbM Vkbyksa dh O;oLFkk djuk vkSj fcNkuk]tks vuqeksfnr czkaM vkSj fofuZekrk dh gSa Hkk-ek- 15477 ds vuq:Ik lhesaV vk/ kkfjr mPp ikWfyej :ikrkafjr] rqjar lsV gksus okys Vkby vklatd ¼ty vk/kkfjr½] vkSlro 6 feeh eksVkbZ esa] xzkmfVUx lfgrA ¼xzkm.Vu ds fy, vyx ls Hkqxrku fd;k tk,xk½",,,
,11-49-1 500x500 feeh- uki dh Vkbysa,oxZ eh-,1455-10,
,11-49-2 600x600 feeh- uki dh Vkbysa,oxZ eh-,1537-40,
,11-49-3 800x800 feeh- uki dh Vkbysa,oxZ eh-,2003-65,
,11-49-4 1000x1000 feeh- uki dh Vkbysa,oxZ eh-,2675-65,
11-50,"foVªhQkbM Vkbysa fcNkus dh enksa esa lQsn lhesaV vkSj lqesfyr jatd ls tksM+ksa ds xzkm.Vu u djus ds fy, dkVk tk,A",oxZ eh-,11-70,
11-51,"izHkkjh bathfu;j }kjk fufnZ’V rFkk funZs”kkuqlkj iw.kZ :i ls f?klkbZ] lQkbZ rFkk ikfy”k vkfn lfgr laxejej ds leku fn[kus ds fy, fixesaV ds lkFk vf/kfefJr lQsn lhesaUV Lyjh ls IokbaV djus lfgr 4-4 fdxzk- izfr oxZ eh- dh nj ls lQsn lhesaV ls fcNk, x, rFkk tksM+s x, lhesaUV elkyk 1%4(1 lhesaUV % 4 eksVh jsr) ds 20 feeh(vkSlr)eksVs vk/kkj ij fcNk, x, 18 feeh eksVs iRFkj ds LySc ds lkFk vkfdZVSDV dh Mz~kbax ds vuqlkj Hkyh Hkkfr iw.kZ Hkou ds js[kh; Hkkx esa visf{kr iSVuZ esa e”khu ls dkVsx,] fejj ikfy”k fd, x, bVsfy;u laxejej iRFkj dh O;oLFkk djuk vkSj yxkuk A 11-51-1 18 feeh eksVs bVSfy;u ekcZy LVksu LySc] ijySVks] jkslks] ojksuk] yky vFkok bEisjkMksj vkfn A",oxZ eh-,6095-50,
11-52,"izHkkjh bathfu;j }kjk ;FkkfufnZ’V rFkk funsZf”kr Hkyh Hkkafr f?klkbZ] lQkbZ rFkk ikfy”k vkfn lfgr laxejej ds jax tSlk fn[kus ds fy, fixesaUV ds lkFk vf/kfefJr lQsn lhesaV Lyjh ;qDr IokabafVax lfgr 4-4 fdxzk izfr oxZ eh- dh nj ls 1%4(1 lhesaV %4 eksVh jsr)dk fcNk;k rFkk lQsn lhesaUV Lyjh ds lkFk tksM+k x;k lhesaUV elkyk ds 20 feeh(vkSlr)eksVs vk/kkj ij fcNk, x, 18 feeh eksVs iRFkj ds lkFk vkfdZVSDV dh Mz~kbax ds vuqlkj Hkyh Hkkafr iw.kZ Hkou ds js[kh; Hkkxksaesa fHkUUk fHkUu jaxksa] “ksMksa rFkk rS;kj lrgh VSDlpj vkfn ds bVSfy;u ekcZy iRFkjksa ds lfEeJ.k ls visf{kr fMtkbu(lk/kkj.k T;kferh;] inkFkZ vkfn)vkSj isVuZ esa e”khu dV] fejj ikfy”k ;qDr LVksu Q~yksfjax dh O;oLFkk djuk] fcNkukA 11-52-1 18 feeh eksVs bVSfy;u ekcZy LVksu LYkSc] ijysVksa jkslks ojksuk] lq[kZ yky vFkok MkdZ ,EijkMksj vkfn",oxZ eh-,6389-40,
11-53,"izHkkjh bathfu;j ds funsZ”kkuqlkj 20 feehx20 feehx4 feeh dh vkdkj dh rS;kj nhokj dh lrg ij vuqdwy fMtkbu esa lHkh jax] fMtkbu esa yxkus ds fy, dkap eksts+d Vkby dh O;oLFkk djuk rFkk yxkukA nhokj dh lrg ij yxkbZ tkus okyh dkaPk ekst+sd Vkby 2-5 fdxzk- izfroxZ eh- dh nj ls iz;qDr rFkk mldh xzkmfVax ds fy, vuqeksfnr voysg dh lgk;rk ls yxkbZ tk,xh A bl nj esa lHkh izpkyu] lkexzh rFkk izHkkjh bathfu;j }kjk vuqeksfnr visf{kr iSVuZ “kkfey gSaA",oxZ eh-,3282-50,
11-54,"vkdhZVSDV dh M~zkbax ds vuqlkj rFkk izHkkjh bathfu;j ds }kjk fufnZ’V rFkk mlds funZs”kkuqlkj Hkyh Hkkafr iw.kZ th0 vkbZ0 vk;rkdkj fLVatj <kapk rFkk th0 vkbZ0 isMsLVy vkfn dh lgk;rk ls eksMqyj yksM fc;fjax Q~yksj iSuyksa ds lkFk 50 feeh rd laHko ÅaPkkbZ ds lek;kstu ds lkFk fHkUu fHkUu Iysue ÅpkbZ ds fy, vuqeksfnr fLkLVe ds lkFk gVk, tkus ;ksX; mBs gq, @QkYl ,Dlsl Q~yksfjax vkSj vuqeksfnr fueZk.k dh O;oLFkk djuk rFkk yxkuk] ftlesa fuEufyf[kr “kkfey gSa &¼d½ th0 vkbZ0 ij iw.kZr% osYM fd, x, U;ure 2 feeh eksVs vkSj 25 feeh ckg~; O;kl ds th0 vkbZ0 V~;wc ls cus eksMqyj <kaps] isMsLVyksa dk fuekZ.k djus ds fy, visf{kr LFkku dh O;oLFkk djukA isMsLVy V~;wc ds ckVe ij 100 feehx 100feehx 3feeh] iw.kZ :Ik ls FkzsM fd, x, LVM ds lkFk osYM fd, x, 75 feehx75 feehx3-5 feeh ds th0 vkbZ0 isMsLVy gSM] 50 feeh rd ysoy ,MtLV djus ds fy, LMM ij nks th0 vkbZ0 psd uV ls Ldzw fd, x, 16 feeh ds ckg~; O;kl ds csl IysV] visf{kr ysoy es isMsLVy gSM dks ykWd rFkk fLFkj djukA isMsLVyksa dks vuqeksfnr ,iksDlh vk/kkfjr voysg vFkok jky Iyx okyh e”khu Ldzw dk iz;ksx djds csl IysV ds ek?;e ls lcQ~yksj(vk/kkj)ij yxk;k tk,xkA¼[k½ lHkh fn”kkvksa esa vf/kdre ik”oZ fLFkjrk lqfuf”Pkr djrs gq, iw.kZ :Ik ls FkzsMsM Ldzw] isMsLVyksa }kjk cuk, x, fxzM dk iz;ksx djds isMsLVy gsM ij fLV~zatj izkIr djus ds fy, nksuksa Nksj ij fNnz djds 570x20x30x0-80 feeh eksVs vk;rkdkj vkdkj ds xje dybZnkj bLikr fufeZr fLVaªtj iz.kkyh vkSj fLVªatj vlSEcyh Q~yksj iSuy izkIr djsxh A ;g iz.kkyh Q~yksj iSuy rd igaqpus ds fy, Ik;kZIr Bksl] fjftM liksV iznku djsxh;;g iz.kkyh vkdhZVSDV dh Mªkbax rFkk izHkkjh bathfu;j }kjk ;Fkk fufnZ’V vkSj mlds funsZ”kkuqlkj Hkyh Hkkafr iw.kZ fo","qr dUMwV rFkk ok;fjax vkfn ds fy, Q~yksj ds ckVe ds chp U;wure Li’V fuckZ/k Lohd`fr iznku djsxh A ¼x½600 x 600 x 32feeh e?;e xzsM ;qDr LVhy ,sUVh LVsfVd800 H xzsM(FS800 H) ds mPPk ncko okys ysfeus”ku ds ,slsl Q~yksj isuy dh O;oLFkk djuk rFkk yxkuk A ,slsl Q~yksj isuy 64 v/kZxksys dksus ds leku iSVuZ ds lkFk layXu ckVe iSu ds lkFk LVhy osYMsM gksaxs A LVhYk xstksa dk Åijh vkSj fupyk IysV % Vki 0-6 feeh rFkk ckVe 0-7 feeh gksxh tks ogha osYM dh tk,xh(izR;sd Mkse esa U;wure 64 osYM vkSj izR;sd ¶ysat ds fdukjs 20 osYM)vkthou jLV lqj{kk ds fy, isuy esa dksjksjsflLV ,iksDlh dksV dh tkuh pkfg, vkSj Åijh rFkk fupyh IysV }kjk fufeZr dsfofV gyds Qksfeax dEikmUM ds lkFk fefJr ik;jksfxzi xSj ngu”khy iskVZySM lhesaVh”kl ls Hkjh gksrh gSA ,lsl Q~yksj lqihfj;j voysg rFkk 0-75 feeh ds Hkhrj lrgh Q~ySVuSl ds fy, 1 feeh dh eksVkbZ rd xSj okiZ VSDuksykth ds lkFk ,UVhLVsfVd mPp nkc ySfeusV ;qDr QSDVªh fufeZr gksxh A isuy dks mlds dsUnz esa fdlh dksysIl ds fcuk25feehx 25feeh {ks+=Qy ij iz;qDr 363 fdzxzk ds ladsfnzr yksM dk fojks/k djuk gksrk gS ftls pkj LVhy Cykdksa ij j[kk tkrk gS A ;g iSuy vuqeksfnr fofuekZrk fofunsZ”ku rFkk izHkkjh bathfu;j ds funZs”kkuqlkj U;wure 1250 fdxzk- @oxZ eh- rFkk Hkyh Hkkafr iw.kZ 50 fdxzk- ds yksM ds leku forfjr yksM(UDL) dks ogu djsxk A lHkh fofunsZ”kksa dks isuy dh vksj eqfnzr fd;k tkuk pkfg, rkfd mRikn dh xq.koRrk lqfuf”pr dh tk ldsA",,
,11-54-1 300 feeh rS;kj Q~yksj gkbV(FFH ) 11-54-2 450 feeh rS;kj Q~yksj gkbV(FFH),oxZ eh- oxZ eh-,5094-10 5407-15,
11-55,izHkkjh bathfu;j }kjk fufnZ’V rFkk funsZ”kkuqlkj f?klkbZ] lQkbZ vkSj ikWfy”k vkfn djus lfgr leku jax dh fixesaSV ds lkFk fefJr lQsn lhesaV Lyjh ds lkFk 1%4 (1 lhesaV % 4 eksVh jsr)lhesaV elkyk dh 18 feeh- eksVh LYkSc 20 feeh- ls vf/ kd eksVh(vkSlr)vk/kkj fcNk;h x;h vksoj lhesaV Lyjh ds lkFk tksM+us ds lkFk vkdhZVSDV dh fMtkbu ds vuqlkj Hkyh Hkkafr iw.kZ Hkou ds ykbfu;j rFkk dfoZykbuj Hkkxksa esa visf{kr fMtkbu rFkk iSVuZ esa yky xzsukbV iRFkj dh O;oLFkk djuk vkSj fcNkuk A 11-55-1 Ykky xszukbV iRFkj dh LySc] tSV CYkSd] Pksjh tSls yky] byhV czkmu] dSV vkbZ vFkok lerqY; A,oxZ eh-,2589-90,
11-56,izHkkjh bathfu;j }kjk fufnZ’V rFkk funsZ”kkuqlkj f?klkbZ] lQkbZ vkSj ikWfy”k vkfn djus lfgr leku jax dh fixesaSV ds lkFk fefJr lQsn lhesaV Lyjh ds lkFk 1%4 (1 lhesaV % 4 eksVh jsr)lhesaV elkyk dh 18 feeh- eksVh LYkSc 20 feeh- ls vf/ kd eksVh(vkSlr)vk/kkj fcNk;h x;h vksoj lhesaV Lyjh ds lkFk tksM+us o vkdhZVSDV dh fMtkbu ds vuqlkj Hkyh Hkkafr iw.kZ Hkou ds ykbfu;j rFkk dfoZykbuj Hkkxksa esa visf{kr fMtkbu rFkk iSVuZ esa ikWfy”k xzsukbV iRFkj dh O;oLFkk djuk vkSj fcNkuk A,,,
,11-56-1 dkys] psjh@:ch yky ;k led{k dk i‚fy'k xzsukbV iRFkj LySc 11-56-2 dkys] psjh@:ch yky dks NksM+dj lHkh jaxksa vkSj cukoV ds i‚fy'k xzsukbV iRFkj LySc,oxZ eh- oxZ eh-,3908-80 2677-90,
,No.,,,
,"marble c marble proporti volume, hips of sizes from 1 mm to 4 mm nominal size, laid in cement powder mix 3:1 (3 cement : 1 marble powder) by weight in on of 4:7 (4 cement marble powder mix : 7 marble chips) by including cement slurry etc. complete :",,,
11.9.1,Dark shade pigment with ordinary cement,sqm,917.50,
11.9.2,Light shade pigment with white cement,sqm,947.30,
11.9.3,Medium shade pigment with 50% white cement and 50% ordinary cement,sqm,929.00,
11.9.4,White cement without any pigment,sqm,925.75,
11.9.5,Light shade pigment with ordinary cement,sqm,913.70,
11.9.6,Ordinary cement without any pigment,sqm,889.85,
11.10,"40 mm t finish, u coarse s layer 9 marble c marble proporti includin hick marble chips flooring, rubbed and polished to granolithic nder layer 31 mm thick cement concrete 1:2:4 (1 cement : 2 and : 4 graded stone aggregate 12.5 mm nominal size) and top mm thick with white, black, chocolate, grey, yellow or green hips of sizes from 4 mm to 7 mm nominal size, laid in cement powder mix 3:1 (3 cement : 1 marble powder) by weight in on of 4:7 (4 cement marble powder : 7 marble chips) by volume, g cement slurry etc. complete.",,,
11.10.1,Dark shade pigment with Ordinary cement,sqm,909.45,
11.10.2,Light shade pigment with white cement,sqm,952.00,
11.10.3,Medium shade pigment with 50% white cement and 50% ordinary cement,sqm,925.85,
11.10.4,White cement without any pigment,sqm,917.90,
11.10.5,Light shade pigment with ordinary cement,sqm,904.05,
11.10.6,Ordinary cement without any pigment,sqm,869.95,
11.11,"40 mm t finish, u coarse s layer 12 marble c marble proporti volume, hick marble chips flooring, rubbed and polished to granolithic nder layer 28 mm thick cement concrete 1:2:4 (1 cement : 2 and : 4 graded stone aggregate 12.5 mm nominal size) and top mm thick with white, black, chocolate, grey yellow or green hips of sizes from 7 mm to 10 mm nominal size, laid in cement powder mix 3:1 (3 cement : 1 marble powder) by weight in on of 2:3 (2 cement marble powder mix : 3 marble chips) by including cement slurry etc. complete :",,,
11.11.1,Dark shade pigment with ordinary cement,sqm,942.45,
11.11.2,Light shade pigment with white cement,sqm,1002.05,
11.11.3,Medium shade pigment with 50% white cement and 50% ordinary cement,sqm,965.45,
11.11.4,White cement without any pigment,sqm,954.75,
11.11.5,Light shade pigment with ordinary cement,sqm,934.85,
11.11.6,Ordinary cement without any pigment,sqm,887.55,
,No.,,,
11.17,Extra if t width. errazo tiles are laid in treads of steps not exceeding 30 cm in,sqm,102.10,
11.18,"Precast t upto 12 height, o jointed w of the tile errazo tiles 22 mm thick with graded marble chips of sizes mm, in skirting and risers of steps not exceeding 30 cm in n 12 mm thick cement plaster 1:3 (1 cement : 3 coarse sand), ith neat cement slurry mixed with pigment to match the shade s, including rubbing and polishing complete with tiles of :",,,
11.18.1,Light shade pigment using white cement,sqm,2027.75,
11.18.2,Medium shades pigment using 50% white cement and 50% ordinary cement,sqm,1968.45,
11.18.3,Dark shade pigment using ordinary cement,sqm,1920.30,
11.18.4,Ordinary cement without any pigment,sqm,1850.45,
11.19,"Chequer up to 6 m to match on 20 m ed terrazo tiles 22 mm thick with graded marble chips of size m in floors, jointed with neat cement slurry mixed with pigment the shade of the tiles, including rubbing and polishing complete, m thick bed of cement mortar 1:4 (1 cement :4 coarse sand) :",,,
11.19.1,Light shade pigment using white cement,sqm,1295.20,
11.19.2,"Medium shade pigment using 50% white cement, 50% ordinary cement",sqm,1312.10,
11.19.3,Dark shade pigment using ordinary cement,sqm,1240.75,
11.19.4,Ordinary cement without any pigment,sqm,1185.30,
11.20,"Chequer courtyar the shad mm thick red precast cement concrete tiles 22 mm thick in footpath & d, jointed with neat cement slurry mixed with pigment to match e of tiles, including rubbing and cleaning etc. complete, on 20 bed of cement mortar 1:4 (1 cement: 4 coarse sand).",,,
11.20.1,Light shade pigment using white cement,sqm,1233.05,
